"","cntry_name","cntry","vote_code","lrscale","emplrel","emplno","estsz","hinctnta","isco08","jbspv","njbspv","sclmeet","inprdsc","sclact","age","rlgdgr","eduyrs","male","blgetmg","uemp3m","uemp12m","uemp5yr","mbtru","tporgwk","wrkac6m","anweight","domicil","region","uempla","uempli","pdwrk","vote","empName","communist10","occup","org_name","domicil_name","self_emp10","occup_level","party_code","populist","party_name","civil_lib_2018","civil_lib_2008","polit_rights_2018","polit_rights_2008","freedom_status_2018","freedom_status_2008","total_polit_2018","total_polit_2008","voted","gov_type","private","org_simp","centrist","psoe","soe","public","pvzt","method_oldcode"
"2120","Czechia","CZ","6",3,1,NA,2,6,4223,0,NA,5,2,3,34,4,12,1,0,1,2,2,0,4,2,0.68546175872504,5,"CZ064",0,0,1,1,"employee",1,"4 clerical","Private firm","Farm or home in countryside",0,4,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2121","Czechia","CZ","6",5,1,NA,2,3,2652,0,NA,4,1,2,42,5,10,1,0,1,2,2,2,2,2,0.167227964553389,2,"CZ080",0,0,1,1,"employee",1,"2 professionals","Other public sector","Suburbs, outskirts of big city",0,2,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2122","Czechia","CZ","6",6,1,NA,1,NA,7119,0,NA,4,2,2,32,7,13,1,0,0,NA,NA,0,4,2,0.177457215353735,3,"CZ051",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2123","Czechia","CZ","6",3,1,NA,1,7,2221,0,NA,4,0,3,46,5,13,0,0,1,2,2,0,2,2,0.662304163284368,2,"CZ064",0,0,1,1,"employee",1,"2 professionals","Other public sector","Suburbs, outskirts of big city",0,2,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2124","Czechia","CZ","6",7,1,NA,1,6,9629,0,NA,4,3,3,56,4,9,0,0,0,NA,NA,1,1,2,1.048935151917,2,"CZ064",0,0,1,1,"employee",1,"9 elementary","Central, local government","Suburbs, outskirts of big city",0,9,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2125","Czechia","CZ","6",5,1,NA,1,NA,3313,0,NA,5,3,2,54,10,13,0,0,0,NA,NA,2,4,2,0.263699088435905,3,"CZ080",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Town or small city",0,3,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"2126","Czechia","CZ","6",10,1,NA,NA,5,5153,1,4,4,3,3,44,0,12,1,0,0,NA,NA,2,1,2,0.347951087230848,5,"CZ052",0,0,1,1,"employee",1,"5 service & sales","Central, local government","Farm or home in countryside",0,5,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2127","Czechia","CZ","6",7,1,NA,2,NA,4110,0,NA,5,2,3,50,0,13,0,0,0,NA,NA,1,4,2,0.132460830434903,5,"CZ064",0,0,1,1,"employee",1,"4 clerical","Private firm","Farm or home in countryside",0,4,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2128","Czechia","CZ","6",6,1,NA,2,7,5329,0,NA,4,2,3,41,2,12,0,0,0,NA,NA,2,2,2,0.548678340826348,2,"CZ051",0,0,1,1,"employee",1,"5 service & sales","Other public sector","Suburbs, outskirts of big city",0,5,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2129","Czechia","CZ","6",7,1,NA,4,6,5223,0,NA,3,1,3,43,3,12,0,0,0,NA,NA,0,4,2,0.274339170413174,2,"CZ051",0,0,1,1,"employee",1,"5 service & sales","Private firm","Suburbs, outskirts of big city",0,5,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2130","Czechia","CZ","6",6,1,NA,2,NA,2221,1,10,2,0,2,46,5,13,0,0,0,NA,NA,1,2,2,0.281834453551524,5,"CZ032",0,0,1,1,"employee",1,"2 professionals","Other public sector","Farm or home in countryside",0,2,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2131","Czechia","CZ","6",5,1,NA,3,8,2300,0,NA,5,1,3,51,8,17,0,0,0,NA,NA,0,2,2,0.656398522054095,5,"CZ052",0,0,1,1,"employee",1,"2 professionals","Other public sector","Farm or home in countryside",0,2,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2132","Czechia","CZ","6",3,1,NA,5,NA,9629,0,NA,4,2,1,47,5,12,0,0,1,1,2,0,1,2,0.274339170413174,4,"CZ052",0,0,1,1,"employee",1,"9 elementary","Central, local government","Country village",0,9,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2133","Czechia","CZ","6",9,1,NA,2,8,4411,0,NA,5,4,3,64,7,8,0,0,0,NA,NA,1,1,2,1.048935151917,2,"CZ063",0,0,1,1,"employee",1,"4 clerical","Central, local government","Suburbs, outskirts of big city",0,4,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2134","Czechia","CZ","6",5,1,NA,5,NA,4110,0,NA,5,2,2,44,1,14,0,0,0,NA,NA,2,1,2,0.265860109976452,4,"CZ071",0,0,1,1,"employee",1,"4 clerical","Central, local government","Country village",0,4,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2135","Czechia","CZ","6",6,1,NA,3,2,8344,0,NA,4,2,3,37,5,12,1,0,0,NA,NA,0,4,2,0.173975543615424,2,"CZ051",0,0,1,1,"employee",1,"8 plant & machine op.","Private firm","Suburbs, outskirts of big city",0,8,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2136","Czechia","CZ","6",3,1,NA,5,10,1342,1,12,5,2,3,51,2,15,0,0,0,NA,NA,2,2,2,0.820498041469109,5,"CZ052",0,0,1,1,"employee",1,"1 managers","Other public sector","Farm or home in countryside",0,1,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2137","Czechia","CZ","6",7,1,NA,5,10,2211,0,NA,4,3,2,40,9,22,1,0,0,NA,NA,0,2,2,0.398081067620287,4,"CZ071",0,0,1,1,"employee",1,"2 professionals","Other public sector","Country village",0,2,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2138","Czechia","CZ","6",NA,1,NA,NA,NA,5142,0,NA,4,2,4,23,9,15,0,1,0,NA,NA,0,4,2,0.465557502611993,2,"CZ064",0,0,1,1,"employee",1,"5 service & sales","Private firm","Suburbs, outskirts of big city",0,5,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2139","Czechia","CZ","6",5,1,NA,1,10,2165,0,NA,4,2,2,62,0,18,1,0,0,NA,NA,1,4,2,0.762195054815907,2,"CZ064",0,0,1,1,"employee",1,"2 professionals","Private firm","Suburbs, outskirts of big city",0,2,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"2140","Czechia","CZ","6",6,1,NA,5,NA,3110,1,20,4,2,2,58,9,16,1,0,0,NA,NA,1,1,2,0.381097527407954,3,"CZ063",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Central, local government","Town or small city",0,3,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2141","Czechia","CZ","6",6,1,NA,4,4,7543,0,NA,6,4,3,36,6,12,0,0,0,NA,NA,0,4,2,0.398790098305573,2,"CZ072",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2142","Czechia","CZ","6",2,1,NA,3,9,4311,1,7,4,1,3,58,7,13,0,0,0,NA,NA,1,4,2,0.629168144147419,5,"CZ064",0,0,1,1,"employee",1,"4 clerical","Private firm","Farm or home in countryside",0,4,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2143","Czechia","CZ","6",4,1,NA,3,8,3334,1,8,3,1,3,44,8,12,1,0,1,2,2,1,4,2,0.616165663471949,5,"CZ052",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Farm or home in countryside",0,3,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2144","Czechia","CZ","6",7,1,NA,1,NA,8344,0,NA,6,1,3,59,8,16,1,0,0,NA,NA,1,4,2,0.398322062506298,3,"CZ072",0,0,1,1,"employee",1,"8 plant & machine op.","Private firm","Town or small city",0,8,"C",0,"Křest'anská a demokratická unie",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2145","Czechia","CZ","2",2,1,NA,5,3,2141,0,NA,3,2,2,48,1,13,1,0,0,NA,NA,0,1,2,0.167227964553389,5,"CZ080",0,0,1,1,"employee",1,"2 professionals","Central, local government","Farm or home in countryside",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2146","Czechia","CZ","2",6,1,NA,4,9,3321,0,NA,6,4,NA,55,7,12,1,0,0,NA,NA,0,4,2,0.754468020187506,5,"CZ010",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Farm or home in countryside",0,3,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2147","Czechia","CZ","2",6,1,NA,4,3,8300,0,NA,3,1,3,46,3,12,1,0,0,NA,NA,1,1,2,0.672013150876296,5,"CZ064",0,0,1,1,"employee",1,"8 plant & machine op.","Central, local government","Farm or home in countryside",0,8,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2148","Czechia","CZ","2",4,1,NA,3,6,5141,0,NA,2,1,2,64,4,12,0,0,0,NA,NA,1,4,2,0.331526905792297,5,"CZ020",0,0,1,1,"employee",1,"5 service & sales","Private firm","Farm or home in countryside",0,5,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2149","Czechia","CZ","2",4,1,NA,2,7,9329,1,4,4,3,3,62,1,12,0,0,1,2,2,1,4,2,0.298984663747259,5,"CZ010",0,0,1,1,"employee",1,"9 elementary","Private firm","Farm or home in countryside",0,9,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2150","Czechia","CZ","2",6,1,NA,NA,8,4110,0,NA,3,2,3,45,0,13,0,0,0,NA,NA,0,1,2,0.411508788949314,3,"CZ052",0,0,1,1,"employee",1,"4 clerical","Central, local government","Town or small city",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2151","Czechia","CZ","2",4,1,NA,NA,NA,4311,0,NA,4,2,3,39,1,13,0,0,0,NA,NA,1,4,2,0.41878480807004,3,"CZ020",0,0,1,1,"employee",1,"4 clerical","Private firm","Town or small city",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2152","Czechia","CZ","2",5,1,NA,2,5,3122,1,5,3,2,2,41,0,16,1,0,1,2,2,0,4,2,0.336006575438148,5,"CZ064",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Farm or home in countryside",0,3,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"2153","Czechia","CZ","2",6,1,NA,3,7,3122,1,5,5,3,3,53,6,13,0,0,1,2,2,2,4,2,0.386166108031017,3,"CZ041",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Town or small city",0,3,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2154","Czechia","CZ","2",3,1,NA,3,7,7223,0,NA,6,0,1,41,0,12,0,0,0,NA,NA,0,4,2,0.140917226775762,2,"CZ032",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2155","Czechia","CZ","2",3,1,NA,3,9,4110,0,NA,4,3,3,63,0,17,0,0,0,NA,NA,1,1,2,0.471623792286473,5,"CZ042",0,0,1,1,"employee",1,"4 clerical","Central, local government","Farm or home in countryside",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2156","Czechia","CZ","2",3,1,NA,3,NA,7213,0,NA,6,1,3,33,0,12,0,0,0,NA,NA,2,4,2,0.231704428722682,5,"CZ080",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2157","Czechia","CZ","2",3,1,NA,3,6,7223,0,NA,2,2,1,38,0,13,1,0,0,NA,NA,1,4,2,0.334455929106777,5,"CZ080",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Farm or home in countryside",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2158","Czechia","CZ","2",5,1,NA,4,6,5120,0,NA,4,2,3,59,1,11,0,0,0,NA,NA,1,1,2,1.01932837689997,3,"CZ041",0,0,1,1,"employee",1,"5 service & sales","Central, local government","Town or small city",0,5,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2159","Czechia","CZ","2",4,1,NA,2,8,8332,0,NA,4,4,3,52,1,12,1,0,1,2,2,1,1,2,0.326522584546916,3,"CZ042",0,0,1,1,"employee",1,"8 plant & machine op.","Central, local government","Town or small city",0,8,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2160","Czechia","CZ","2",4,1,NA,1,9,2221,0,NA,4,3,3,53,3,12,0,0,1,2,2,1,2,2,0.395548554884901,2,"CZ080",0,0,1,1,"employee",1,"2 professionals","Other public sector","Suburbs, outskirts of big city",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2161","Czechia","CZ","2",4,1,NA,1,NA,7543,1,30,4,NA,3,60,1,18,0,0,0,NA,NA,1,1,2,0.307504319579218,5,"CZ010",0,0,1,1,"employee",1,"7 craft & trade","Central, local government","Farm or home in countryside",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2162","Czechia","CZ","2",4,1,NA,2,8,3322,0,NA,6,4,3,53,0,12,0,0,0,NA,NA,0,4,2,0.263699088435905,3,"CZ080",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Town or small city",0,3,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2163","Czechia","CZ","2",5,1,NA,NA,NA,8189,0,NA,6,3,3,53,6,17,1,1,0,NA,NA,0,1,1,0.20902004627181,3,"CZ020",0,0,1,1,"employee",1,"8 plant & machine op.","Central, local government","Town or small city",0,8,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2164","Czechia","CZ","2",3,1,NA,4,6,9112,0,NA,2,2,1,41,2,12,0,0,1,1,1,0,2,2,0.395548554884901,5,"CZ080",0,0,1,1,"employee",1,"9 elementary","Other public sector","Farm or home in countryside",0,9,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2165","Czechia","CZ","2",6,1,NA,1,8,2221,0,NA,4,3,3,35,1,16,0,0,0,NA,NA,0,2,2,0.334002158356075,2,"CZ020",0,0,1,1,"employee",1,"2 professionals","Other public sector","Suburbs, outskirts of big city",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2166","Czechia","CZ","2",4,1,NA,3,5,4110,0,NA,5,2,3,52,0,13,1,0,0,NA,NA,0,4,2,0.177051650246145,2,"CZ020",0,0,1,1,"employee",1,"4 clerical","Private firm","Suburbs, outskirts of big city",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2167","Czechia","CZ","2",5,1,NA,3,7,2359,0,NA,6,4,3,50,0,4,0,0,1,1,2,0,2,2,0.377677382024,5,"CZ010",0,0,1,1,"employee",1,"2 professionals","Other public sector","Farm or home in countryside",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2168","Czechia","CZ","2",4,1,NA,NA,2,7112,0,NA,5,2,3,52,5,12,1,0,0,NA,NA,1,4,2,0.168003287719074,2,"CZ064",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2169","Czechia","CZ","2",5,1,NA,2,3,5131,0,NA,6,4,3,53,5,11,0,0,0,NA,NA,0,4,2,0.411508788949314,5,"CZ053",0,0,1,1,"employee",1,"5 service & sales","Private firm","Farm or home in countryside",0,5,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"2170","Czechia","CZ","2",3,1,NA,1,4,4311,0,NA,3,1,2,53,4,13,1,0,0,NA,NA,0,3,2,0.610451733829035,3,"CZ053",0,0,1,1,"employee",1,"4 clerical","State-owned enterprise","Town or small city",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"other",0,"SOE",1,0,"typeB","market"
"2171","Czechia","CZ","2",3,1,NA,3,4,4412,0,NA,6,4,3,39,1,12,0,0,0,NA,NA,0,1,2,0.274339170413174,2,"CZ053",0,0,1,1,"employee",1,"4 clerical","Central, local government","Suburbs, outskirts of big city",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2172","Czechia","CZ","2",4,1,NA,4,5,7223,0,NA,4,2,2,52,5,12,0,0,0,NA,NA,1,4,1,0.398790098305573,2,"CZ072",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2173","Czechia","CZ","2",2,1,NA,1,7,4110,0,NA,4,2,3,54,5,13,0,0,0,NA,NA,0,4,2,0.39738261351307,3,"CZ064",0,0,1,1,"employee",1,"4 clerical","Private firm","Town or small city",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2174","Czechia","CZ","2",2,1,NA,4,8,2140,1,5,4,3,2,56,6,14,1,0,0,NA,NA,0,4,2,0.796644125012596,2,"CZ072",0,0,1,1,"employee",1,"2 professionals","Private firm","Suburbs, outskirts of big city",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2175","Czechia","CZ","2",3,1,NA,1,7,3117,0,NA,4,2,3,53,0,11,1,0,0,NA,NA,2,4,2,0.334455929106777,5,"CZ080",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Farm or home in countryside",0,3,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2176","Czechia","CZ","2",4,1,NA,1,2,5223,0,NA,6,2,3,41,2,12,0,0,0,NA,NA,1,4,1,0.398790098305573,3,"CZ072",0,0,1,1,"employee",1,"5 service & sales","Private firm","Town or small city",0,5,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2177","Czechia","CZ","2",6,1,NA,3,5,3122,1,8,7,3,3,49,1,5,1,0,0,NA,NA,0,4,2,0.354103300492291,5,"CZ020",0,0,1,1,"employee",1,"3 technicians and assoc. profs.","Private firm","Farm or home in countryside",0,3,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2178","Czechia","CZ","2",4,1,NA,5,NA,8344,0,NA,4,3,2,60,3,13,0,0,0,NA,NA,1,2,2,0.31458407207371,3,"CZ063",0,0,1,1,"employee",1,"8 plant & machine op.","Other public sector","Town or small city",0,8,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2179","Czechia","CZ","2",3,1,NA,3,NA,2165,1,2,4,1,3,61,1,13,1,0,0,NA,NA,2,3,2,0.398322062506298,5,"CZ071",0,0,1,1,"employee",1,"2 professionals","State-owned enterprise","Farm or home in countryside",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"other",0,"SOE",1,0,"typeB","market"
"2180","Czechia","CZ","2",1,1,NA,4,8,2211,1,3,7,3,3,40,0,20,0,0,0,NA,NA,0,1,2,0.150608460825931,5,"CZ010",0,0,1,1,"employee",1,"2 professionals","Central, local government","Farm or home in countryside",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",0,"public",0,1,"typeB","market"
"2181","Czechia","CZ","2",3,1,NA,5,7,5223,0,NA,4,3,3,33,0,12,0,0,1,2,1,0,4,2,0.232778751305996,2,"CZ064",0,0,1,1,"employee",1,"5 service & sales","Private firm","Suburbs, outskirts of big city",0,5,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2182","Czechia","CZ","2",4,1,NA,2,NA,4411,0,NA,4,2,2,43,1,13,0,0,0,NA,NA,1,4,2,0.377677382024,5,"CZ010",0,0,1,1,"employee",1,"4 clerical","Private firm","Farm or home in countryside",0,4,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2183","Czechia","CZ","2",4,1,NA,1,NA,7223,0,NA,5,3,2,52,3,14,0,0,1,1,1,1,4,1,0.265860109976452,3,"CZ072",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2184","Czechia","CZ","2",6,1,NA,5,NA,7411,0,NA,4,2,3,60,3,12,1,0,0,NA,NA,1,4,2,0.39691608865352,3,"CZ063",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2185","Czechia","CZ","2",2,1,NA,4,NA,7223,0,NA,6,0,3,55,5,12,1,0,0,NA,NA,0,4,2,0.398322062506298,3,"CZ072",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2186","Czechia","CZ","2",4,1,NA,NA,8,9313,0,NA,4,3,3,54,6,12,1,0,0,NA,NA,0,4,2,0.347951087230848,3,"CZ052",0,0,1,1,"employee",1,"9 elementary","Private firm","Town or small city",0,9,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2187","Czechia","CZ","2",3,1,NA,4,8,7413,0,NA,2,2,3,54,7,13,1,0,0,NA,NA,0,4,2,0.531154861859629,3,"CZ020",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Town or small city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2188","Czechia","CZ","2",5,1,NA,3,3,2359,0,NA,4,3,4,63,5,12,0,0,0,NA,NA,1,2,2,0.157849228389709,3,"CZ072",0,0,1,1,"employee",1,"2 professionals","Other public sector","Town or small city",0,2,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",0,"public",1,"public",0,1,"typeB","market"
"2189","Czechia","CZ","2",6,1,NA,1,6,7543,0,NA,7,3,3,47,5,13,0,0,0,NA,NA,2,4,2,0.664650119403218,2,"CZ072",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
"2190","Czechia","CZ","2",5,1,NA,3,3,7223,0,NA,5,3,3,40,0,12,1,0,1,2,2,1,4,2,0.177051650246145,2,"CZ020",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",1,"private",0,0,"typeB","market"
"2191","Czechia","CZ","2",6,1,NA,3,3,7512,0,NA,5,2,3,56,2,12,0,0,0,NA,NA,0,4,2,0.165763452896148,2,"CZ020",0,0,1,1,"employee",1,"7 craft & trade","Private firm","Suburbs, outskirts of big city",0,7,"L",0,"ČSSD",56,57,37,38,"F","F",93,95,1,"parliamentary.republic",1,"private",0,"private",0,0,"typeB","market"
