"","country","country_code","regionname","nutslevel","nuts3","year","ideology","ideo01","num_parties","voteshare","nuts2"
"21102","Germany","DE","Tirschenreuth",3,"DE23A",1990,"non_democ",1,1,0.000574901445466491,"DE23"
"21103","Germany","DE","Tirschenreuth",3,"DE23A",1990,"populist",1,1,0.000574901445466491,"DE23"
"21104","Germany","DE","Tirschenreuth",3,"DE23A",1994,"eurosceptic",1,1,0.00216836217727881,"DE23"
"21105","Germany","DE","Tirschenreuth",3,"DE23A",1994,"farleft",1,1,0.00216836217727881,"DE23"
"21106","Germany","DE","Tirschenreuth",3,"DE23A",1994,"non_democ",0,7,0.987861224820654,"DE23"
"21107","Germany","DE","Tirschenreuth",3,"DE23A",1994,"non_democ",1,1,0.00216836217727881,"DE23"
"21108","Germany","DE","Tirschenreuth",3,"DE23A",1994,"populist",1,1,0.00216836217727881,"DE23"
"21109","Germany","DE","Tirschenreuth",3,"DE23A",1998,"eurosceptic",1,1,0.00414962010520164,"DE23"
"21110","Germany","DE","Tirschenreuth",3,"DE23A",1998,"farleft",1,1,0.00414962010520164,"DE23"
"21111","Germany","DE","Tirschenreuth",3,"DE23A",1998,"non_democ",0,7,0.987239431131892,"DE23"
"21112","Germany","DE","Tirschenreuth",3,"DE23A",1998,"non_democ",1,1,0.00414962010520164,"DE23"
"21113","Germany","DE","Tirschenreuth",3,"DE23A",1998,"populist",1,1,0.00414962010520164,"DE23"
"21114","Germany","DE","Tirschenreuth",3,"DE23A",2002,"eurosceptic",1,1,0.00331655772160197,"DE23"
"21115","Germany","DE","Tirschenreuth",3,"DE23A",2002,"farleft",1,1,0.00331655772160197,"DE23"
"21116","Germany","DE","Tirschenreuth",3,"DE23A",2002,"non_democ",0,5,0.987640037793332,"DE23"
"21117","Germany","DE","Tirschenreuth",3,"DE23A",2002,"non_democ",1,1,0.00331655772160197,"DE23"
"21118","Germany","DE","Tirschenreuth",3,"DE23A",2002,"populist",1,1,0.00331655772160197,"DE23"
"21119","Germany","DE","Tirschenreuth",3,"DE23A",2005,"eurosceptic",1,1,0.0337381916329285,"DE23"
"21120","Germany","DE","Tirschenreuth",3,"DE23A",2005,"farleft",1,1,0.0337381916329285,"DE23"
"21121","Germany","DE","Tirschenreuth",3,"DE23A",2005,"non_democ",0,6,0.948022737496422,"DE23"
"21122","Germany","DE","Tirschenreuth",3,"DE23A",2005,"non_democ",1,1,0.0337381916329285,"DE23"
"21123","Germany","DE","Tirschenreuth",3,"DE23A",2005,"populist",1,1,0.0337381916329285,"DE23"
"21124","Germany","DE","Tirschenreuth",3,"DE23A",2009,"non_democ",0,8,0.98157853654185,"DE23"
"21125","Germany","DE","Tirschenreuth",3,"DE23A",2013,"eurosceptic",1,1,0.0299041118153746,"DE23"
"21126","Germany","DE","Tirschenreuth",3,"DE23A",2013,"farright",1,1,0.0299041118153746,"DE23"
"21127","Germany","DE","Tirschenreuth",3,"DE23A",2013,"non_democ",0,9,0.959810545378561,"DE23"
"21128","Germany","DE","Tirschenreuth",3,"DE23A",2013,"non_democ",1,1,0.0299041118153746,"DE23"
"21129","Germany","DE","Tirschenreuth",3,"DE23A",2013,"populist",1,1,0.0299041118153746,"DE23"
"21130","Germany","DE","Tirschenreuth",3,"DE23A",2017,"eurosceptic",1,1,0.121965748324646,"DE23"
"21131","Germany","DE","Tirschenreuth",3,"DE23A",2017,"farright",1,1,0.121965748324646,"DE23"
"21132","Germany","DE","Tirschenreuth",3,"DE23A",2017,"non_democ",0,7,0.869247952345495,"DE23"
"21133","Germany","DE","Tirschenreuth",3,"DE23A",2017,"non_democ",1,1,0.121965748324646,"DE23"
"21134","Germany","DE","Tirschenreuth",3,"DE23A",2017,"populist",1,1,0.121965748324646,"DE23"
"21135","Germany","DE","Traunstein",3,"DE21M",1990,"eurosceptic",1,1,0.00113166977875856,"DE21"
"21136","Germany","DE","Traunstein",3,"DE21M",1990,"farleft",1,1,0.00113166977875856,"DE21"
"21137","Germany","DE","Traunstein",3,"DE21M",1990,"non_democ",0,9,0.990097889435863,"DE21"
"21138","Germany","DE","Traunstein",3,"DE21M",1990,"non_democ",1,1,0.00113166977875856,"DE21"
"21139","Germany","DE","Traunstein",3,"DE21M",1990,"populist",1,1,0.00113166977875856,"DE21"
"21140","Germany","DE","Traunstein",3,"DE21M",1994,"eurosceptic",1,1,0.00363525875446269,"DE21"
"21141","Germany","DE","Traunstein",3,"DE21M",1994,"farleft",1,1,0.00363525875446269,"DE21"
"21142","Germany","DE","Traunstein",3,"DE21M",1994,"non_democ",0,8,0.987151801894675,"DE21"
"21143","Germany","DE","Traunstein",3,"DE21M",1994,"non_democ",1,1,0.00363525875446269,"DE21"
"21144","Germany","DE","Traunstein",3,"DE21M",1994,"populist",1,1,0.00363525875446269,"DE21"
"21145","Germany","DE","Traunstein",3,"DE21M",1998,"eurosceptic",1,1,0.00429322188198295,"DE21"
"21146","Germany","DE","Traunstein",3,"DE21M",1998,"farleft",1,1,0.00429322188198295,"DE21"
"21147","Germany","DE","Traunstein",3,"DE21M",1998,"non_democ",0,8,0.987089299015145,"DE21"
"21148","Germany","DE","Traunstein",3,"DE21M",1998,"non_democ",1,1,0.00429322188198295,"DE21"
"21149","Germany","DE","Traunstein",3,"DE21M",1998,"populist",1,1,0.00429322188198295,"DE21"
"21150","Germany","DE","Traunstein",3,"DE21M",2002,"eurosceptic",1,1,0.00498338870431894,"DE21"
"21151","Germany","DE","Traunstein",3,"DE21M",2002,"farleft",1,1,0.00498338870431894,"DE21"
"21152","Germany","DE","Traunstein",3,"DE21M",2002,"non_democ",0,5,0.986835070836675,"DE21"
"21153","Germany","DE","Traunstein",3,"DE21M",2002,"non_democ",1,1,0.00498338870431894,"DE21"
"21154","Germany","DE","Traunstein",3,"DE21M",2002,"populist",1,1,0.00498338870431894,"DE21"
"21155","Germany","DE","Traunstein",3,"DE21M",2005,"eurosceptic",1,1,0.0273864254288398,"DE21"
"21156","Germany","DE","Traunstein",3,"DE21M",2005,"farleft",1,1,0.0273864254288398,"DE21"
"21157","Germany","DE","Traunstein",3,"DE21M",2005,"non_democ",0,6,0.962202778189728,"DE21"
"21158","Germany","DE","Traunstein",3,"DE21M",2005,"non_democ",1,1,0.0273864254288398,"DE21"
"21159","Germany","DE","Traunstein",3,"DE21M",2005,"populist",1,1,0.0273864254288398,"DE21"
"21160","Germany","DE","Traunstein",3,"DE21M",2009,"non_democ",0,10,0.990602933188484,"DE21"
"21161","Germany","DE","Traunstein",3,"DE21M",2013,"eurosceptic",1,1,0.0307295537002229,"DE21"
"21162","Germany","DE","Traunstein",3,"DE21M",2013,"farright",1,1,0.0307295537002229,"DE21"
"21163","Germany","DE","Traunstein",3,"DE21M",2013,"non_democ",0,11,0.961894042050968,"DE21"
"21164","Germany","DE","Traunstein",3,"DE21M",2013,"non_democ",1,1,0.0307295537002229,"DE21"
"21165","Germany","DE","Traunstein",3,"DE21M",2013,"populist",1,1,0.0307295537002229,"DE21"
"21166","Germany","DE","Traunstein",3,"DE21M",2017,"eurosceptic",1,1,0.113613416287635,"DE21"
"21167","Germany","DE","Traunstein",3,"DE21M",2017,"farright",1,1,0.113613416287635,"DE21"
"21168","Germany","DE","Traunstein",3,"DE21M",2017,"non_democ",0,9,0.880463108093814,"DE21"
"21169","Germany","DE","Traunstein",3,"DE21M",2017,"non_democ",1,1,0.113613416287635,"DE21"
"21170","Germany","DE","Traunstein",3,"DE21M",2017,"populist",1,1,0.113613416287635,"DE21"
"21171","Germany","DE","Trier-Saarburg",3,"DEB25",1990,"eurosceptic",1,1,0.00123384937725527,"DEB2"
"21172","Germany","DE","Trier-Saarburg",3,"DEB25",1990,"farleft",1,1,0.00123384937725527,"DEB2"
"21173","Germany","DE","Trier-Saarburg",3,"DEB25",1990,"non_democ",0,7,0.97974624607147,"DEB2"
"21174","Germany","DE","Trier-Saarburg",3,"DEB25",1990,"non_democ",1,1,0.00123384937725527,"DEB2"
"21175","Germany","DE","Trier-Saarburg",3,"DEB25",1990,"populist",1,1,0.00123384937725527,"DEB2"
"21176","Germany","DE","Trier-Saarburg",3,"DEB25",1994,"eurosceptic",1,1,0.00454015232954416,"DEB2"
"21177","Germany","DE","Trier-Saarburg",3,"DEB25",1994,"farleft",1,1,0.00454015232954416,"DEB2"
"21178","Germany","DE","Trier-Saarburg",3,"DEB25",1994,"non_democ",0,6,0.980306946318703,"DEB2"
"21179","Germany","DE","Trier-Saarburg",3,"DEB25",1994,"non_democ",1,1,0.00454015232954416,"DEB2"
"21180","Germany","DE","Trier-Saarburg",3,"DEB25",1994,"populist",1,1,0.00454015232954416,"DEB2"
"21181","Germany","DE","Trier-Saarburg",3,"DEB25",1998,"eurosceptic",1,1,0.00747222712043731,"DEB2"
"21182","Germany","DE","Trier-Saarburg",3,"DEB25",1998,"farleft",1,1,0.00747222712043731,"DEB2"
"21183","Germany","DE","Trier-Saarburg",3,"DEB25",1998,"non_democ",0,7,0.975875066125904,"DEB2"
"21184","Germany","DE","Trier-Saarburg",3,"DEB25",1998,"non_democ",1,1,0.00747222712043731,"DEB2"
"21185","Germany","DE","Trier-Saarburg",3,"DEB25",1998,"populist",1,1,0.00747222712043731,"DEB2"
"21186","Germany","DE","Trier-Saarburg",3,"DEB25",2002,"eurosceptic",1,1,0.00804749489271888,"DEB2"
"21187","Germany","DE","Trier-Saarburg",3,"DEB25",2002,"farleft",1,1,0.00804749489271888,"DEB2"
"21188","Germany","DE","Trier-Saarburg",3,"DEB25",2002,"non_democ",0,5,0.974796555265861,"DEB2"
"21189","Germany","DE","Trier-Saarburg",3,"DEB25",2002,"non_democ",1,1,0.00804749489271888,"DEB2"
"21190","Germany","DE","Trier-Saarburg",3,"DEB25",2002,"populist",1,1,0.00804749489271888,"DEB2"
"21191","Germany","DE","Trier-Saarburg",3,"DEB25",2005,"eurosceptic",1,1,0.0570765713513453,"DEB2"
"21192","Germany","DE","Trier-Saarburg",3,"DEB25",2005,"farleft",1,1,0.0570765713513453,"DEB2"
"21193","Germany","DE","Trier-Saarburg",3,"DEB25",2005,"non_democ",0,6,0.917730001238836,"DEB2"
"21194","Germany","DE","Trier-Saarburg",3,"DEB25",2005,"non_democ",1,1,0.0570765713513453,"DEB2"
"21195","Germany","DE","Trier-Saarburg",3,"DEB25",2005,"populist",1,1,0.0570765713513453,"DEB2"
"21196","Germany","DE","Trier-Saarburg",3,"DEB25",2009,"non_democ",0,8,0.97992203898051,"DEB2"
"21197","Germany","DE","Trier-Saarburg",3,"DEB25",2013,"eurosceptic",1,1,0.0399413877859709,"DEB2"
"21198","Germany","DE","Trier-Saarburg",3,"DEB25",2013,"farright",1,1,0.0399413877859709,"DEB2"
"21199","Germany","DE","Trier-Saarburg",3,"DEB25",2013,"non_democ",0,9,0.936980052940064,"DEB2"
"21200","Germany","DE","Trier-Saarburg",3,"DEB25",2013,"non_democ",1,1,0.0399413877859709,"DEB2"
"21201","Germany","DE","Trier-Saarburg",3,"DEB25",2013,"populist",1,1,0.0399413877859709,"DEB2"
"21202","Germany","DE","Trier-Saarburg",3,"DEB25",2017,"eurosceptic",1,1,0.0798486571603534,"DEB2"
"21203","Germany","DE","Trier-Saarburg",3,"DEB25",2017,"farright",1,1,0.0798486571603534,"DEB2"
"21204","Germany","DE","Trier-Saarburg",3,"DEB25",2017,"non_democ",0,7,0.907324381069023,"DEB2"
"21205","Germany","DE","Trier-Saarburg",3,"DEB25",2017,"non_democ",1,1,0.0798486571603534,"DEB2"
"21206","Germany","DE","Trier-Saarburg",3,"DEB25",2017,"populist",1,1,0.0798486571603534,"DEB2"
"21207","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1990,"eurosceptic",1,1,0.00248029355803207,"DEB2"
"21208","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1990,"farleft",1,1,0.00248029355803207,"DEB2"
"21209","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1990,"non_democ",0,8,0.986749116607774,"DEB2"
"21210","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1990,"non_democ",1,1,0.00248029355803207,"DEB2"
"21211","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1990,"populist",1,1,0.00248029355803207,"DEB2"
"21212","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1994,"eurosceptic",1,1,0.00966029901722781,"DEB2"
"21213","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1994,"farleft",1,1,0.00966029901722781,"DEB2"
"21214","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1994,"non_democ",0,6,0.980210617957776,"DEB2"
"21215","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1994,"non_democ",1,1,0.00966029901722781,"DEB2"
"21216","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1994,"populist",1,1,0.00966029901722781,"DEB2"
"21217","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1998,"eurosceptic",1,1,0.0115913424547553,"DEB2"
"21218","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1998,"farleft",1,1,0.0115913424547553,"DEB2"
"21219","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1998,"non_democ",0,7,0.972384839260027,"DEB2"
"21220","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1998,"non_democ",1,1,0.0115913424547553,"DEB2"
"21221","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",1998,"populist",1,1,0.0115913424547553,"DEB2"
"21222","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2002,"eurosceptic",1,1,0.0129092642955533,"DEB2"
"21223","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2002,"farleft",1,1,0.0129092642955533,"DEB2"
"21224","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2002,"non_democ",0,5,0.976618514463321,"DEB2"
"21225","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2002,"non_democ",1,1,0.0129092642955533,"DEB2"
"21226","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2002,"populist",1,1,0.0129092642955533,"DEB2"
"21227","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2005,"eurosceptic",1,1,0.055638251524833,"DEB2"
"21228","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2005,"farleft",1,1,0.055638251524833,"DEB2"
"21229","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2005,"non_democ",0,6,0.927643043857101,"DEB2"
"21230","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2005,"non_democ",1,1,0.055638251524833,"DEB2"
"21231","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2005,"populist",1,1,0.055638251524833,"DEB2"
"21232","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2009,"non_democ",0,8,0.988101086185252,"DEB2"
"21233","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2013,"eurosceptic",1,1,0.0416917359759335,"DEB2"
"21234","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2013,"farright",1,1,0.0416917359759335,"DEB2"
"21235","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2013,"non_democ",0,8,0.946682003185277,"DEB2"
"21236","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2013,"non_democ",1,1,0.0416917359759335,"DEB2"
"21237","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2013,"populist",1,1,0.0416917359759335,"DEB2"
"21238","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2017,"eurosceptic",1,1,0.076934595610868,"DEB2"
"21239","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2017,"farright",1,1,0.076934595610868,"DEB2"
"21240","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2017,"non_democ",0,7,0.914796266409331,"DEB2"
"21241","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2017,"non_democ",1,1,0.076934595610868,"DEB2"
"21242","Germany","DE","Trier, Kreisfreie Stadt",3,"DEB21",2017,"populist",1,1,0.076934595610868,"DEB2"
"21243","Germany","DE","Tubingen, Landkreis",3,"DE142",1990,"eurosceptic",1,1,0.00803771762901531,"DE14"
"21244","Germany","DE","Tubingen, Landkreis",3,"DE142",1990,"farleft",1,1,0.00803771762901531,"DE14"
"21245","Germany","DE","Tubingen, Landkreis",3,"DE142",1990,"non_democ",0,7,0.981756558455698,"DE14"
"21246","Germany","DE","Tubingen, Landkreis",3,"DE142",1990,"non_democ",1,1,0.00803771762901531,"DE14"
"21247","Germany","DE","Tubingen, Landkreis",3,"DE142",1990,"populist",1,1,0.00803771762901531,"DE14"
"21248","Germany","DE","Tubingen, Landkreis",3,"DE142",1994,"eurosceptic",1,1,0.0154400780054926,"DE14"
"21249","Germany","DE","Tubingen, Landkreis",3,"DE142",1994,"farleft",1,1,0.0154400780054926,"DE14"
"21250","Germany","DE","Tubingen, Landkreis",3,"DE142",1994,"non_democ",0,6,0.97475556191686,"DE14"
"21251","Germany","DE","Tubingen, Landkreis",3,"DE142",1994,"non_democ",1,1,0.0154400780054926,"DE14"
"21252","Germany","DE","Tubingen, Landkreis",3,"DE142",1994,"populist",1,1,0.0154400780054926,"DE14"
"21253","Germany","DE","Tubingen, Landkreis",3,"DE142",1998,"eurosceptic",1,1,0.0127529375466022,"DE14"
"21254","Germany","DE","Tubingen, Landkreis",3,"DE142",1998,"farleft",1,1,0.0127529375466022,"DE14"
"21255","Germany","DE","Tubingen, Landkreis",3,"DE142",1998,"non_democ",0,7,0.977570942500364,"DE14"
"21256","Germany","DE","Tubingen, Landkreis",3,"DE142",1998,"non_democ",1,1,0.0127529375466022,"DE14"
"21257","Germany","DE","Tubingen, Landkreis",3,"DE142",1998,"populist",1,1,0.0127529375466022,"DE14"
"21258","Germany","DE","Tubingen, Landkreis",3,"DE142",2002,"eurosceptic",1,1,0.0157670144313963,"DE14"
"21259","Germany","DE","Tubingen, Landkreis",3,"DE142",2002,"farleft",1,1,0.0157670144313963,"DE14"
"21260","Germany","DE","Tubingen, Landkreis",3,"DE142",2002,"non_democ",0,6,0.975488466643146,"DE14"
"21261","Germany","DE","Tubingen, Landkreis",3,"DE142",2002,"non_democ",1,1,0.0157670144313963,"DE14"
"21262","Germany","DE","Tubingen, Landkreis",3,"DE142",2002,"populist",1,1,0.0157670144313963,"DE14"
"21263","Germany","DE","Tubingen, Landkreis",3,"DE142",2005,"eurosceptic",1,1,0.0425817644948994,"DE14"
"21264","Germany","DE","Tubingen, Landkreis",3,"DE142",2005,"farleft",1,1,0.0425817644948994,"DE14"
"21265","Germany","DE","Tubingen, Landkreis",3,"DE142",2005,"non_democ",0,7,0.94264599164213,"DE14"
"21266","Germany","DE","Tubingen, Landkreis",3,"DE142",2005,"non_democ",1,1,0.0425817644948994,"DE14"
"21267","Germany","DE","Tubingen, Landkreis",3,"DE142",2005,"populist",1,1,0.0425817644948994,"DE14"
"21268","Germany","DE","Tubingen, Landkreis",3,"DE142",2009,"non_democ",0,8,0.988424067799474,"DE14"
"21269","Germany","DE","Tubingen, Landkreis",3,"DE142",2013,"eurosceptic",1,1,0.0426809582230258,"DE14"
"21270","Germany","DE","Tubingen, Landkreis",3,"DE142",2013,"farright",1,1,0.0426809582230258,"DE14"
"21271","Germany","DE","Tubingen, Landkreis",3,"DE142",2013,"non_democ",0,8,0.948400271195196,"DE14"
"21272","Germany","DE","Tubingen, Landkreis",3,"DE142",2013,"non_democ",1,1,0.0426809582230258,"DE14"
"21273","Germany","DE","Tubingen, Landkreis",3,"DE142",2013,"populist",1,1,0.0426809582230258,"DE14"
"21274","Germany","DE","Tubingen, Landkreis",3,"DE142",2017,"eurosceptic",1,1,0.0876610610368399,"DE14"
"21275","Germany","DE","Tubingen, Landkreis",3,"DE142",2017,"farright",1,1,0.0876610610368399,"DE14"
"21276","Germany","DE","Tubingen, Landkreis",3,"DE142",2017,"non_democ",0,6,0.904822757243966,"DE14"
"21277","Germany","DE","Tubingen, Landkreis",3,"DE142",2017,"non_democ",1,1,0.0876610610368399,"DE14"
"21278","Germany","DE","Tubingen, Landkreis",3,"DE142",2017,"populist",1,1,0.0876610610368399,"DE14"
"21279","Germany","DE","Tuttlingen",3,"DE137",1990,"eurosceptic",1,1,0.00145818143943339,"DE13"
"21280","Germany","DE","Tuttlingen",3,"DE137",1990,"farleft",1,1,0.00145818143943339,"DE13"
"21281","Germany","DE","Tuttlingen",3,"DE137",1990,"non_democ",0,9,0.976207835493327,"DE13"
"21282","Germany","DE","Tuttlingen",3,"DE137",1990,"non_democ",1,1,0.00145818143943339,"DE13"
"21283","Germany","DE","Tuttlingen",3,"DE137",1990,"populist",1,1,0.00145818143943339,"DE13"
"21284","Germany","DE","Tuttlingen",3,"DE137",1994,"eurosceptic",1,1,0.00490732172401223,"DE13"
"21285","Germany","DE","Tuttlingen",3,"DE137",1994,"farleft",1,1,0.00490732172401223,"DE13"
"21286","Germany","DE","Tuttlingen",3,"DE137",1994,"non_democ",0,6,0.979052746698074,"DE13"
"21287","Germany","DE","Tuttlingen",3,"DE137",1994,"non_democ",1,1,0.00490732172401223,"DE13"
"21288","Germany","DE","Tuttlingen",3,"DE137",1994,"populist",1,1,0.00490732172401223,"DE13"
"21289","Germany","DE","Tuttlingen",3,"DE137",1998,"eurosceptic",1,1,0.0107718050617026,"DE13"
"21290","Germany","DE","Tuttlingen",3,"DE137",1998,"farleft",1,1,0.0107718050617026,"DE13"
"21291","Germany","DE","Tuttlingen",3,"DE137",1998,"non_democ",0,7,0.968704245973646,"DE13"
"21292","Germany","DE","Tuttlingen",3,"DE137",1998,"non_democ",1,1,0.0107718050617026,"DE13"
"21293","Germany","DE","Tuttlingen",3,"DE137",1998,"populist",1,1,0.0107718050617026,"DE13"
"21294","Germany","DE","Tuttlingen",3,"DE137",2002,"eurosceptic",1,1,0.00668949589870192,"DE13"
"21295","Germany","DE","Tuttlingen",3,"DE137",2002,"farleft",1,1,0.00668949589870192,"DE13"
"21296","Germany","DE","Tuttlingen",3,"DE137",2002,"non_democ",0,6,0.979506782405564,"DE13"
"21297","Germany","DE","Tuttlingen",3,"DE137",2002,"non_democ",1,1,0.00668949589870192,"DE13"
"21298","Germany","DE","Tuttlingen",3,"DE137",2002,"populist",1,1,0.00668949589870192,"DE13"
"21299","Germany","DE","Tuttlingen",3,"DE137",2005,"eurosceptic",1,1,0.0307546274323683,"DE13"
"21300","Germany","DE","Tuttlingen",3,"DE137",2005,"farleft",1,1,0.0307546274323683,"DE13"
"21301","Germany","DE","Tuttlingen",3,"DE137",2005,"non_democ",0,7,0.948986371957421,"DE13"
"21302","Germany","DE","Tuttlingen",3,"DE137",2005,"non_democ",1,1,0.0307546274323683,"DE13"
"21303","Germany","DE","Tuttlingen",3,"DE137",2005,"populist",1,1,0.0307546274323683,"DE13"
"21304","Germany","DE","Tuttlingen",3,"DE137",2009,"non_democ",0,8,0.980034041293569,"DE13"
"21305","Germany","DE","Tuttlingen",3,"DE137",2013,"eurosceptic",1,1,0.0501605661227277,"DE13"
"21306","Germany","DE","Tuttlingen",3,"DE137",2013,"farright",1,1,0.0501605661227277,"DE13"
"21307","Germany","DE","Tuttlingen",3,"DE137",2013,"non_democ",0,9,0.934334994696232,"DE13"
"21308","Germany","DE","Tuttlingen",3,"DE137",2013,"non_democ",1,1,0.0501605661227277,"DE13"
"21309","Germany","DE","Tuttlingen",3,"DE137",2013,"populist",1,1,0.0501605661227277,"DE13"
"21310","Germany","DE","Tuttlingen",3,"DE137",2017,"eurosceptic",1,1,0.139245033841413,"DE13"
"21311","Germany","DE","Tuttlingen",3,"DE137",2017,"farright",1,1,0.139245033841413,"DE13"
"21312","Germany","DE","Tuttlingen",3,"DE137",2017,"non_democ",0,6,0.847589831068068,"DE13"
"21313","Germany","DE","Tuttlingen",3,"DE137",2017,"non_democ",1,1,0.139245033841413,"DE13"
"21314","Germany","DE","Tuttlingen",3,"DE137",2017,"populist",1,1,0.139245033841413,"DE13"
"21315","Germany","DE","Uckermark",3,"DE40I",1990,"eurosceptic",1,1,0.118228630278064,"DE40"
"21316","Germany","DE","Uckermark",3,"DE40I",1990,"farleft",1,1,0.118228630278064,"DE40"
"21317","Germany","DE","Uckermark",3,"DE40I",1990,"non_democ",0,7,0.863294359968498,"DE40"
"21318","Germany","DE","Uckermark",3,"DE40I",1990,"non_democ",1,1,0.118228630278064,"DE40"
"21319","Germany","DE","Uckermark",3,"DE40I",1990,"populist",1,1,0.118228630278064,"DE40"
"21320","Germany","DE","Uckermark",3,"DE40I",1994,"eurosceptic",1,1,0.185140198992118,"DE40"
"21321","Germany","DE","Uckermark",3,"DE40I",1994,"farleft",1,1,0.185140198992118,"DE40"
"21322","Germany","DE","Uckermark",3,"DE40I",1994,"non_democ",0,6,0.804587155963303,"DE40"
"21323","Germany","DE","Uckermark",3,"DE40I",1994,"non_democ",1,1,0.185140198992118,"DE40"
"21324","Germany","DE","Uckermark",3,"DE40I",1994,"populist",1,1,0.185140198992118,"DE40"
"21325","Germany","DE","Uckermark",3,"DE40I",1998,"eurosceptic",1,1,0.198684561578526,"DE40"
"21326","Germany","DE","Uckermark",3,"DE40I",1998,"farleft",1,1,0.198684561578526,"DE40"
"21327","Germany","DE","Uckermark",3,"DE40I",1998,"non_democ",0,8,0.766735879916944,"DE40"
"21328","Germany","DE","Uckermark",3,"DE40I",1998,"non_democ",1,1,0.198684561578526,"DE40"
"21329","Germany","DE","Uckermark",3,"DE40I",1998,"populist",1,1,0.198684561578526,"DE40"
"21330","Germany","DE","Uckermark",3,"DE40I",2002,"eurosceptic",1,1,0.179381541502447,"DE40"
"21331","Germany","DE","Uckermark",3,"DE40I",2002,"farleft",1,1,0.179381541502447,"DE40"
"21332","Germany","DE","Uckermark",3,"DE40I",2002,"non_democ",0,6,0.805591607825393,"DE40"
"21333","Germany","DE","Uckermark",3,"DE40I",2002,"non_democ",1,1,0.179381541502447,"DE40"
"21334","Germany","DE","Uckermark",3,"DE40I",2002,"populist",1,1,0.179381541502447,"DE40"
"21335","Germany","DE","Uckermark",3,"DE40I",2005,"eurosceptic",1,1,0.281384652626483,"DE40"
"21336","Germany","DE","Uckermark",3,"DE40I",2005,"farleft",1,1,0.281384652626483,"DE40"
"21337","Germany","DE","Uckermark",3,"DE40I",2005,"non_democ",0,6,0.701440329218107,"DE40"
"21338","Germany","DE","Uckermark",3,"DE40I",2005,"non_democ",1,1,0.281384652626483,"DE40"
"21339","Germany","DE","Uckermark",3,"DE40I",2005,"populist",1,1,0.281384652626483,"DE40"
"21340","Germany","DE","Uckermark",3,"DE40I",2009,"non_democ",0,8,0.969485466229732,"DE40"
"21341","Germany","DE","Uckermark",3,"DE40I",2013,"eurosceptic",1,1,0.046244685166544,"DE40"
"21342","Germany","DE","Uckermark",3,"DE40I",2013,"farright",1,1,0.046244685166544,"DE40"
"21343","Germany","DE","Uckermark",3,"DE40I",2013,"non_democ",0,8,0.935771270602022,"DE40"
"21344","Germany","DE","Uckermark",3,"DE40I",2013,"non_democ",1,1,0.046244685166544,"DE40"
"21345","Germany","DE","Uckermark",3,"DE40I",2013,"populist",1,1,0.046244685166544,"DE40"
"21346","Germany","DE","Uckermark",3,"DE40I",2017,"eurosceptic",1,1,0.204592366933819,"DE40"
"21347","Germany","DE","Uckermark",3,"DE40I",2017,"farright",1,1,0.204592366933819,"DE40"
"21348","Germany","DE","Uckermark",3,"DE40I",2017,"non_democ",0,10,0.779463891696443,"DE40"
"21349","Germany","DE","Uckermark",3,"DE40I",2017,"non_democ",1,1,0.204592366933819,"DE40"
"21350","Germany","DE","Uckermark",3,"DE40I",2017,"populist",1,1,0.204592366933819,"DE40"
